domain_id,subdomain_id,facet_id,method,rank,text,passed
5,5.3,5.3.3,gemma,750,wees een positief voorbeeld online,True
5,5.3,5.3.4,gemma,751,online afspraakjes met volwassenen meedeclareert aan ouders,True
6,6.1,6.1.1,gemma,752,merk veranderingen in je lichaam op,True
6,6.1,6.1.2,gemma,753,je haar borstelen met zachte kam of borstel,True
6,6.1,6.1.3,gemma,754,besteed aandacht aan je sterke punten,True
6,6.2,6.2.1,gemma,755,accepteer je gevoelens als ze moeilijk zijn,True
6,6.2,6.2.2,gemma,756,sta open voor nieuwe ervaringen,True
6,6.2,6.2.3,gemma,757,leer over verschillende culturen en gebruiken,True
6,6.2,6.2.4,gemma,758,lees een boek of kijk een film,True
6,6.2,6.2.5,gemma,759,stop en adem diep in als het druk is,True
6,6.3,6.3.1,gemma,760,je slaap als een cadeautje zien,True
6,6.3,6.3.2,gemma,761,kies voor verse producten wanneer mogelijk,True
6,6.3,6.3.3,gemma,762,probeer een nieuwe activiteit en ontdek iets nieuws,True
6,6.3,6.3.4,gemma,763,bescherm jezelf tegen ongekende situaties,True
7,7.1,7.1.1,gemma,764,details in een oud horloge bekijken,True
7,7.1,7.1.2,gemma,765,onderscheid de stilte van een bos en een stad,True
7,7.1,7.1.3,gemma,766,verschillende vormen aanraken en herkennen,True
7,7.1,7.1.4,gemma,767,waarnemen de aroma s van een bakkende taart,True
7,7.2,7.2.1,gemma,768,over een boomstam balanceren,True
